VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
f6a4e7aa8d0c4e5cb39d199845ec4d02,323000,19547155,20365,54231,https://www.youtube.com/watch?v=fYwPx2UIBNs,15875,6441,8609,https://www.twitch.tv/videos/1040071329
b126053a1356460ebf85a874a6a55aca,104000,28067229,5988,33040,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
a795a6c9f70d4133907c1c0d2c4c0962,89200,115660,4143,5027,https://www.youtube.com/watch?v=mm5iK8TWSKs,0,0,0,
512b64ec20174d018540516e9edf2b2f,51600,3495081,5645,25212,https://www.youtube.com/watch?v=gcmet88gDwg,1194,0,0,
5535c9524eb046c38e172ebfa06b302f,50700,5042148,12615,37018,https://www.youtube.com/watch?v=je88PzWoWf8,4734,672,1798,https://www.twitch.tv/videos/1040167795
0bf0ec441dc6489583f7218e02ab6a89,47600,5204053,13935,50574,https://www.youtube.com/watch?v=4asQKXXz-9E,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,40200,1265178,9663,34713,https://www.youtube.com/watch?v=hmEPXPPVe0g,0,0,0,
dee8efe8990e458c915e4f6a6a16b49f,38400,1021369,15461,34093,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
5c4241def363418d9b7167d8369d0350,35800,1183592,2836,7298,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
98e3a5838fec4a6caa936ae35485de23,33400,415527,30734,73287,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,32100,1081722,5113,12079,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
a0c39da35d0544e0ae94119c5255635b,30800,1086054,7302,13885,https://www.youtube.com/watch?v=PD01zUOCy54,0,0,0,
c41044006a014ed28107f33221a7de98,30600,1168476,7654,13616,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
e113ace92bbe445385bcc4635a9ca570,26500,478959,9140,18510,https://www.youtube.com/watch?v=7HZISADg14I,0,0,0,
01f26342ae4e419280bcfd6ec6e86db1,25800,486808,11048,27613,https://www.youtube.com/watch?v=-wYZF2_JrAI,0,0,0,
22c8ee785f7446e5978bab336fda92cb,25100,17717,1745,4768,https://www.youtube.com/watch?v=1JWfBJ2zxQ4,0,0,0,
e73551cd98ec47388899522353fc89e3,21500,1405596,898,47607,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,21100,267907,105677,201222,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
7cd55e03d87c4c77843a437ec0703670,18600,4714620,0,0,,3168,296,803,https://www.twitch.tv/videos/1043303813
5c7beefaa54444e3b0443d7abd93c1f7,18400,870880,7301,41121,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
bc0b8c437eda4361b2a10003013f49cf,18300,80646,402,946,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
d32bd28cd67b4e64a56b24f9a76dadcd,16900,768015,3726,13391,https://www.youtube.com/watch?v=N1P0Qgi_H5s,351,0,0,
b08047f2566246ac995e03a5db727cfe,15700,339290,3878,15597,https://www.youtube.com/watch?v=Bv_Mt1pw2xU,0,0,0,
94082eb7d950471b934592394ad3e4c8,15500,213671,1256,3579,https://www.youtube.com/watch?v=PdkrCb1NDKo,0,0,0,
77533b0fb2324e33bff67fbbf4daf13f,11600,2708795,319,1398,https://www.youtube.com/watch?v=z65Mgcoeq_c,1374,20,61,https://www.twitch.tv/videos/1045425933
221563b6b46245379c6dc6328c9d0447,10900,752770,770,770,https://www.youtube.com/watch?v=xJsKtzID-cE,0,0,0,
6fb8c6dea7404638a9d78d4b0d84f64c,10900,497585,3724,13267,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
f7c8264349654390a5e39810dc012a38,10500,326764,1074,2274,https://www.youtube.com/watch?v=vzlKThUInNg,0,0,0,
b63a5ee44acf4498827a3fd984ab23e0,9550,132867,10606,57915,https://www.youtube.com/watch?v=Dsrh1boXOTA,0,0,0,
3be86a2a9cb447f393d235132e157789,8670,202218,1828,2756,https://www.youtube.com/watch?v=pnZn71aGAA8,0,0,0,
4b6655120fbd4431a8f7894cac4a4d49,7040,120292,1400,2894,https://www.youtube.com/watch?v=J7TcgHkJQcs,0,0,0,
8a4988902b5640e6ae1829285307c636,6610,32794,16557,18033,https://www.youtube.com/watch?v=JW_BONKzNyY,0,0,0,
c51f84b3ec9c4501a364a6a4982fa284,6560,55215,166,2848,https://www.youtube.com/watch?v=lyamc0u5Eso,0,0,0,
9ca368e73d514656ade48dc946f55956,6230,160812,864,2512,https://www.youtube.com/watch?v=NeGCaGLrEXQ,0,0,0,
6559d42f66684b8f80b4cd4589addd85,6150,137103,2938,8046,https://www.youtube.com/watch?v=3WQyjD-Qs4g,0,0,0,
78195639f2464c75a84f79d46120e28a,5890,109131,486,837,https://www.youtube.com/watch?v=bvEgYOHg_mo,424,35,39,https://www.twitch.tv/videos/1039091039
a20202f0e1b14feb90c5ec173fad0e93,5870,316110,705,1444,https://www.youtube.com/watch?v=jp7O1K07nIo,0,0,0,
6a30fc9ee6f24d839198497406c63cc1,5720,362076,338,1310,https://www.youtube.com/watch?v=A5idldlqv1I,79,0,0,
3dda133703f64b019d7eea0c5cb55335,5680,208455,625,843,https://www.youtube.com/watch?v=SDARXy1DbpA,100,0,0,
41a8958a1a4a4cc8b404d04da033400e,5640,377448,1102,3475,https://www.youtube.com/watch?v=GBi4IzAkVwc,252,0,0,
7d7ceaac9d2a41a5bded6debd077e1e2,5620,1779983,124,350,https://www.youtube.com/watch?v=S2O13JrOmcE,2273,194,214,https://www.twitch.tv/videos/1039088504
