VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
f6a4e7aa8d0c4e5cb39d199845ec4d02,323000,19526909,19399,53325,https://www.youtube.com/watch?v=fYwPx2UIBNs,15859,6332,8606,https://www.twitch.tv/videos/1040071329
b126053a1356460ebf85a874a6a55aca,104000,28055473,5136,32887,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
a795a6c9f70d4133907c1c0d2c4c0962,89200,115471,4038,4995,https://www.youtube.com/watch?v=mm5iK8TWSKs,0,0,0,
512b64ec20174d018540516e9edf2b2f,51600,3487547,5270,25193,https://www.youtube.com/watch?v=gcmet88gDwg,1194,0,0,
5535c9524eb046c38e172ebfa06b302f,50400,5005944,12469,33930,https://www.youtube.com/watch?v=MRlladtLEW4,4713,639,4623,https://www.twitch.tv/videos/1032447849
0bf0ec441dc6489583f7218e02ab6a89,47500,5175594,15463,75559,https://www.youtube.com/watch?v=wh1jQ5bFL6A,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,40100,1257019,9566,35671,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
dee8efe8990e458c915e4f6a6a16b49f,38300,1017644,15442,33992,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
5c4241def363418d9b7167d8369d0350,35700,1182757,2777,7280,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
98e3a5838fec4a6caa936ae35485de23,32700,387540,30953,72401,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,32000,1080844,5168,12064,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
a0c39da35d0544e0ae94119c5255635b,30500,1069215,7505,13380,https://www.youtube.com/watch?v=PD01zUOCy54,0,0,0,
c41044006a014ed28107f33221a7de98,30300,1153480,7235,13433,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
e113ace92bbe445385bcc4635a9ca570,26000,463469,8689,18405,https://www.youtube.com/watch?v=7HZISADg14I,0,0,0,
01f26342ae4e419280bcfd6ec6e86db1,25400,471556,10510,27142,https://www.youtube.com/watch?v=-wYZF2_JrAI,0,0,0,
22c8ee785f7446e5978bab336fda92cb,25100,15484,2070,4680,https://www.youtube.com/watch?v=1JWfBJ2zxQ4,0,0,0,
e73551cd98ec47388899522353fc89e3,21500,1405219,1000,47596,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,21000,260014,101337,196195,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
7cd55e03d87c4c77843a437ec0703670,18600,4713431,0,0,,3168,296,786,https://www.twitch.tv/videos/1043303813
5c7beefaa54444e3b0443d7abd93c1f7,18300,853566,6616,40903,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
bc0b8c437eda4361b2a10003013f49cf,18300,80541,422,945,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
d32bd28cd67b4e64a56b24f9a76dadcd,16900,767162,3475,13320,https://www.youtube.com/watch?v=N1P0Qgi_H5s,352,0,0,
94082eb7d950471b934592394ad3e4c8,15400,213127,1271,3570,https://www.youtube.com/watch?v=PdkrCb1NDKo,0,0,0,
b08047f2566246ac995e03a5db727cfe,15400,324936,3763,15364,https://www.youtube.com/watch?v=Bv_Mt1pw2xU,0,0,0,
77533b0fb2324e33bff67fbbf4daf13f,11600,2705928,314,1348,https://www.youtube.com/watch?v=z65Mgcoeq_c,1373,20,61,https://www.twitch.tv/videos/1045425933
221563b6b46245379c6dc6328c9d0447,10900,752151,761,761,https://www.youtube.com/watch?v=xJsKtzID-cE,0,0,0,
6fb8c6dea7404638a9d78d4b0d84f64c,10800,495997,3671,13218,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
f7c8264349654390a5e39810dc012a38,10400,325690,1079,2272,https://www.youtube.com/watch?v=vzlKThUInNg,0,0,0,
b63a5ee44acf4498827a3fd984ab23e0,9050,122992,10451,55576,https://www.youtube.com/watch?v=Dsrh1boXOTA,0,0,0,
3be86a2a9cb447f393d235132e157789,8610,199409,1821,2597,https://www.youtube.com/watch?v=8ZRjkz7ck9A,0,0,0,
4b6655120fbd4431a8f7894cac4a4d49,6960,118141,1312,2855,https://www.youtube.com/watch?v=J7TcgHkJQcs,0,0,0,
c51f84b3ec9c4501a364a6a4982fa284,6560,54924,173,2844,https://www.youtube.com/watch?v=lyamc0u5Eso,0,0,0,
