VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
f6a4e7aa8d0c4e5cb39d199845ec4d02,323000,19602763,20416,54556,https://www.youtube.com/watch?v=fYwPx2UIBNs,15893,6496,8611,https://www.twitch.tv/videos/1040071329
b126053a1356460ebf85a874a6a55aca,104000,28075718,5956,33100,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
a795a6c9f70d4133907c1c0d2c4c0962,89200,116587,4063,5047,https://www.youtube.com/watch?v=mm5iK8TWSKs,0,0,0,
512b64ec20174d018540516e9edf2b2f,51600,3508474,4907,25218,https://www.youtube.com/watch?v=gcmet88gDwg,1193,0,0,
5535c9524eb046c38e172ebfa06b302f,50900,5066324,12643,38330,https://www.youtube.com/watch?v=je88PzWoWf8,4735,672,1798,https://www.twitch.tv/videos/1040167795
0bf0ec441dc6489583f7218e02ab6a89,47600,5228845,13017,50993,https://www.youtube.com/watch?v=4asQKXXz-9E,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,40400,1282531,10064,34992,https://www.youtube.com/watch?v=hmEPXPPVe0g,0,0,0,
dee8efe8990e458c915e4f6a6a16b49f,38500,1023935,15470,34132,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
5c4241def363418d9b7167d8369d0350,35800,1186609,2675,7328,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
98e3a5838fec4a6caa936ae35485de23,33500,424371,30834,73567,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,32100,1089896,5355,12089,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
a0c39da35d0544e0ae94119c5255635b,31000,1101115,7422,14034,https://www.youtube.com/watch?v=PD01zUOCy54,0,0,0,
c41044006a014ed28107f33221a7de98,30700,1174467,7693,13684,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
e113ace92bbe445385bcc4635a9ca570,26700,484375,9147,18549,https://www.youtube.com/watch?v=7HZISADg14I,0,0,0,
01f26342ae4e419280bcfd6ec6e86db1,25900,490759,10756,27802,https://www.youtube.com/watch?v=-wYZF2_JrAI,0,0,0,
22c8ee785f7446e5978bab336fda92cb,25100,19192,1786,4801,https://www.youtube.com/watch?v=1JWfBJ2zxQ4,0,0,0,
d81d1032a43642eca36e82ba9a3c39c5,23300,611413,1529,1945,https://www.youtube.com/watch?v=vFvgAfmMJcE,4058,1782,1877,https://www.twitch.tv/videos/1035737545
e73551cd98ec47388899522353fc89e3,21500,1407084,963,47616,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,21200,274573,107485,204056,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
5c7beefaa54444e3b0443d7abd93c1f7,18400,878286,7353,41208,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
bc0b8c437eda4361b2a10003013f49cf,18300,80674,402,947,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
d32bd28cd67b4e64a56b24f9a76dadcd,16900,768698,3726,13425,https://www.youtube.com/watch?v=N1P0Qgi_H5s,351,0,0,
b08047f2566246ac995e03a5db727cfe,15800,342048,3888,15697,https://www.youtube.com/watch?v=Bv_Mt1pw2xU,0,0,0,
94082eb7d950471b934592394ad3e4c8,15500,215784,1281,3582,https://www.youtube.com/watch?v=PdkrCb1NDKo,0,0,0,
77533b0fb2324e33bff67fbbf4daf13f,11600,2710864,323,1419,https://www.youtube.com/watch?v=z65Mgcoeq_c,1374,20,61,https://www.twitch.tv/videos/1045425933
6fb8c6dea7404638a9d78d4b0d84f64c,11000,505196,3777,13302,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
221563b6b46245379c6dc6328c9d0447,10900,753410,783,783,https://www.youtube.com/watch?v=xJsKtzID-cE,0,0,0,
f7c8264349654390a5e39810dc012a38,10500,327979,1063,2275,https://www.youtube.com/watch?v=vzlKThUInNg,0,0,0,
b63a5ee44acf4498827a3fd984ab23e0,9680,138368,10680,58476,https://www.youtube.com/watch?v=Dsrh1boXOTA,0,0,0,
3be86a2a9cb447f393d235132e157789,8670,202822,1829,2759,https://www.youtube.com/watch?v=pnZn71aGAA8,0,0,0,
4b6655120fbd4431a8f7894cac4a4d49,7050,124668,1407,2897,https://www.youtube.com/watch?v=J7TcgHkJQcs,0,0,0,
8a4988902b5640e6ae1829285307c636,6640,33262,16690,18225,https://www.youtube.com/watch?v=JW_BONKzNyY,0,0,0,
c51f84b3ec9c4501a364a6a4982fa284,6560,55903,168,2849,https://www.youtube.com/watch?v=lyamc0u5Eso,0,0,0,
9ca368e73d514656ade48dc946f55956,6230,160843,864,2440,https://www.youtube.com/watch?v=NeGCaGLrEXQ,0,0,0,
6559d42f66684b8f80b4cd4589addd85,6170,137761,2938,8058,https://www.youtube.com/watch?v=3WQyjD-Qs4g,0,0,0,
78195639f2464c75a84f79d46120e28a,5900,109343,487,837,https://www.youtube.com/watch?v=bvEgYOHg_mo,425,36,42,https://www.twitch.tv/videos/1039091039
a20202f0e1b14feb90c5ec173fad0e93,5870,316212,706,1450,https://www.youtube.com/watch?v=jp7O1K07nIo,0,0,0,
6a30fc9ee6f24d839198497406c63cc1,5720,362370,340,1317,https://www.youtube.com/watch?v=A5idldlqv1I,79,0,0,
3dda133703f64b019d7eea0c5cb55335,5680,209056,612,844,https://www.youtube.com/watch?v=SDARXy1DbpA,100,0,0,
41a8958a1a4a4cc8b404d04da033400e,5650,380744,1173,3627,https://www.youtube.com/watch?v=GBi4IzAkVwc,252,0,0,
7d7ceaac9d2a41a5bded6debd077e1e2,5620,1780658,124,350,https://www.youtube.com/watch?v=S2O13JrOmcE,2273,196,218,https://www.twitch.tv/videos/1039088504
a02bb0332f5942ec892c932d6a089014,5610,65928,1067,4889,https://www.youtube.com/watch?v=_ODC1C9TtCU,0,0,0,
f819220249044c7ca97126c828833c9b,5590,56428,875,1785,https://www.youtube.com/watch?v=L8We0tespg8,0,0,0,
265a18972d244affae35711cfd1f9931,5590,125795,2622,11632,https://www.youtube.com/watch?v=JScXPskXaIM,0,0,0,
543ddfe1d70d4a19920f6daa1959b3b4,5460,66314,934,1480,https://www.youtube.com/watch?v=Sdw2C7uDzcE,0,0,0,
410a9fff47f5491d98c47a4fa25ddf83,5200,60273,602,1144,https://www.youtube.com/watch?v=MapXHk-8Fjc,0,0,0,
2a5b6a733ac54aba9490db8f504378d1,5130,88088,2183,16012,https://www.youtube.com/watch?v=d2Oe3KgZeoQ,529,539,986,https://www.twitch.tv/videos/1034780703
de81b740d66c439685aa37491d27efc4,4840,418155,72,148,https://www.youtube.com/watch?v=yRaJS_SSxwk,2729,678,1996,https://www.twitch.tv/videos/1046551294
5ba11a0bf35147d499259ad5608a7de1,4410,132084,1004,1780,https://www.youtube.com/watch?v=l4UBPglKXKc,1661,302,302,https://www.twitch.tv/videos/1037952820
3afa3d15ff4a40de9b0950fa81a9ffc7,0,172831,1298,5730,https://www.youtube.com/watch?v=_LcSPmexGis,0,0,0,
